date,ID,collection_date,run_date,Shelf,Tank,TankID,PCO2,salinity,temp_out,temp_in,CT,AT,mV,m_pH,DIC_AT,DIC_AT_EMF,AT_Recal,AT_EMF,ID.x,update_CT.x,update_AT_EMF.x,cert_DIC.x,cert_AT.x,order.x,ID.y,update_CT.y,update_AT_EMF.y,cert_DIC.y,cert_AT.y,order.y,meanCT,meanAT,cf.CT,cf.AT,corr_CT,corr_AT_EMF,pH_in,pH_calc,pCO2,O_Ca,O_Ar,,,,,mv_calc_pH,alt_pH,pH_in,pH_calc,pCO2,O_Ca,O_Ar
8/31/2017,400_17_2-3_08-18-17_31Aug17,20170818,20170831,2,3,6,400,31.00424096,24.84,19.3,1987.75,2154.82,131.7,7.813559322,2019.59,2020.22,2152.15,2152,NEU_18_03_31Aug17,1968.76,2110.54,1988.445028,2124.610945,1,NEU_18_04_31Aug17,1979.51,2116.38,1988.445028,2124.610945,2,1974.135,2113.46,1.007248759,1.005276156,2002.15872,2163.354288,7.802828312,7.888183648,585.7976957,3.121737225,2.007492448,-0.0746,FALSE,596.26,-59.415,7.818900951,,7.802828312,7.888183648,585.7976957,3.121737225,2.007492448
8/31/2017,900_17_3-1_08-18-17_31Aug17,20170818,20170831,3,1,7,900,30.90390361,24.812,19.8,2068.87,2151.28,145.95,7.570621469,2093.48,2094.83,2150.06,2149.76,NEU_18_03_31Aug17,1968.76,2110.54,1988.445028,2124.610945,1,NEU_18_04_31Aug17,1979.51,2116.38,1988.445028,2124.610945,2,1974.135,2113.46,1.007248759,1.005276156,2083.866739,2161.102469,7.579400063,7.651521727,1075.421339,1.957708193,1.260163661,-0.0809,FALSE,596.26,-59.415,7.579062526,,7.579400063,7.651521727,1075.421339,1.957708193,1.260163661
8/31/2017,900_17_3-2_08-18-17_31Aug17,20170818,20170831,3,2,8,900,30.90390361,24.789,19.8,2055.94,2148.58,145.65,7.570621469,2094.3,2095.42,2146.88,2146.54,NEU_18_03_31Aug17,1968.76,2110.54,1988.445028,2124.610945,1,NEU_18_04_31Aug17,1979.51,2116.38,1988.445028,2124.610945,2,1974.135,2113.46,1.007248759,1.005276156,2070.843013,2157.86548,7.60874176,7.681342273,996.2121625,2.080473744,1.339187024,-0.1107,FALSE,596.26,-59.415,7.584111756,,7.60874176,7.681342273,996.2121625,2.080473744,1.339187024
8/31/2017,900_17_3-3_08-18-17_31Aug17,20170818,20170831,3,3,9,900,30.90390361,24.737,19.8,2057.2,2149.54,145.35,7.570621469,2092.55,2093.2,2147.98,2147.63,NEU_18_03_31Aug17,1968.76,2110.54,1988.445028,2124.610945,1,NEU_18_04_31Aug17,1979.51,2116.38,1988.445028,2124.610945,2,1974.135,2113.46,1.007248759,1.005276156,2072.112146,2158.961231,7.608904839,7.680744172,998.2305456,2.078954832,1.33820931,-0.1101,FALSE,596.26,-59.415,7.589160986,,7.608904839,7.680744172,998.2305456,2.078954832,1.33820931
11/29/2017,2800_17_4-1_08-18-17_29Nov17,20170818,20171129,4,1,10,2800,31.00424096,24.982,18.9,2251.92,2196.81,174.35,7.084745763,2325.84,2326.07,2194.4,2194.34,NEU_20_10_29Nov17,2026.39,2158.62,2034.478856,2135.608489,1,NEU_20_11_29Nov17,2025.31,2145.66,2034.478856,2135.608489,2,2025.85,2152.14,1.004259376,0.992318571,2261.511773,2177.484333,7.090826988,7.158,3572.7,0.65,0.42,-0.0737,FALSE,596.26,-59.415,7.101068754,,7.090826988,7.158406928,3572.732958,0.651447951,0.418510736
11/29/2017,2800_17_4-2_08-18-17_29Nov17,20170818,20171129,4,2,11,2800,31.00424096,24.951,18.9,2231.55,2183.69,172.35,7.084745763,2275.5,2276.4,2182.31,2182.23,NEU_20_10_29Nov17,2026.39,2158.62,2034.478856,2135.608489,1,NEU_20_11_29Nov17,2025.31,2145.66,2034.478856,2135.608489,2,2025.85,2152.14,1.004259376,0.992318571,2241.05501,2165.467355,7.112081528,7.180,3375.1,0.68,0.44,-0.0953,FALSE,596.26,-59.415,7.134730287,,7.112081528,7.180044436,3375.145566,0.679902581,0.436790889
11/7/2017,2800_17_4-3_08-18-17_07Nov17,20170818,20171107,4,3,12,2800,31.00424096,24.966999,18.9,2210.55,2141.6,170.05,7.079096045,2239.38,2239.74,2138.96,2138.83,NEU_19_10_07NOV2017,2001.49,2139.6,1988.49,2128.14,1,NEU_19_11_07Nov17,2008.48,2111.56,1988.49,2128.14,2,2004.985,2125.58,0.991773006,1.001204377,2192.363818,2141.405958,7.178270817,7.249,2832.9,0.78,0.50,-0.1698,FALSE,596.26,-59.415,7.17344105,,7.178270817,7.248911697,2832.923656,0.783652595,0.503443174
11/29/2017,900_17_5-1_08-18-17_29Nov17,20170818,20171129,5,1,13,900,30.90390361,24.976999,18.9,2077.67,2173.86,145.8,7.581920904,2124.36,2124.44,2171.6,2171.63,NEU_20_10_29Nov17,2026.39,2158.62,2034.478856,2135.608489,1,NEU_20_11_29Nov17,2025.31,2145.66,2034.478856,2135.608489,2,2025.85,2152.14,1.004259376,0.992318571,2086.519577,2154.948778,7.551001549,7.638,1107.4,1.83,1.18,-0.0558,FALSE,596.26,-59.415,7.581587141,,7.551001549,7.637699909,1107.420888,1.831600042,1.176340855
11/29/2017,900_17_5-2_08-18-17_29Nov17,20170818,20171129,5,2,14,900,30.90390361,25.028,18.9,2078.28,2172.78,145.65,7.576271186,2120.45,2121.08,2170.92,2170.76,NEU_20_10_29Nov17,2026.39,2158.62,2034.478856,2135.608489,1,NEU_20_11_29Nov17,2025.31,2145.66,2034.478856,2135.608489,2,2025.85,2152.14,1.004259376,0.992318571,2087.132175,2154.085461,7.54585743,7.633,1119.7,1.81,1.16,-0.0568,FALSE,596.26,-59.415,7.584111756,,7.54585743,7.633105356,1119.732933,1.813189847,1.164516951
12/1/2017,900_17_5-3_08-18-17_01Dec17,20170818,20171201,5,3,15,900,30.90390361,24.987,18.9,2052.45,2177.6,144.35,7.576271186,2116.02,2116.25,2175.76,2175.72,NEU_20_12_01Dec17,2016.01,2151.1,2034.478856,2135.608489,1,NEU_20_13_01Dec17,2005.82,2146.03,2034.478856,2135.608489,2,2010.915,2148.565,1.011717977,0.993969691,2076.500562,2162.599736,7.602882385,7.692,971.1,2.06,1.32,-0.1153,FALSE,596.26,-59.415,7.605991753,,7.602882385,7.691548337,971.0549874,2.05806275,1.321786001
12/1/2017,2800_17_6-1_08-18-17_01Dec17,20170818,20171201,6,1,16,2800,30.80356627,25.016001,19.5,2228.93,2205.73,170.05,7.079096045,2285.62,2286.02,2204.96,2204.9,NEU_20_12_01Dec17,2016.01,2151.1,2034.478856,2135.608489,1,NEU_20_13_01Dec17,2005.82,2146.03,2034.478856,2135.608489,2,2010.915,2148.565,1.011717977,0.993969691,2255.048551,2191.603772,7.148427963,7.211,3182.8,0.75,0.48,-0.1323,FALSE,596.26,-59.415,7.17344105,,7.148427963,7.211424563,3182.767293,0.753618824,0.484591788
12/1/2017,2800_17_6-2_08-18-17_01Dec17,20170818,20171201,6,2,17,2800,30.80356627,25.023001,19.5,2217.87,2203.19,169.35,7.084745763,2285.5,2285.67,2201.95,2201.9,NEU_20_12_01Dec17,2016.01,2151.1,2034.478856,2135.608489,1,NEU_20_13_01Dec17,2005.82,2146.03,2034.478856,2135.608489,2,2010.915,2148.565,1.011717977,0.993969691,2243.85895,2188.621862,7.17100668,7.235,3005.7,0.79,0.51,-0.1501,FALSE,596.26,-59.415,7.185222587,,7.17100668,7.234876593,3005.700485,0.79286019,0.509824762
12/1/2017,2800_17_6-3_08-18-17_01Dec17,20170818,20171201,6,3,18,2800,30.80356627,24.972,19.5,2224.21,2201.23,170.75,7.084745763,2289.9,2290.39,2200.31,2200.31,NEU_20_12_01Dec17,2016.01,2151.1,2034.478856,2135.608489,1,NEU_20_13_01Dec17,2005.82,2146.03,2034.478856,2135.608489,2,2010.915,2148.565,1.011717977,0.993969691,2250.273242,2187.041451,7.14907074,7.212,3174.9,0.75,0.48,-0.1268,FALSE,596.26,-59.415,7.161659514,,7.14907074,7.211579309,3174.934034,0.752299979,0.483743745
