"","RNA17005","RNA17007","RNA17013","RNA17019","RNA17069","RNA17070","RNA17072","RNA17079","RNA17090","RNA17094","RNA17099","RNA17108","RNA17122","RNA17130","RNA17142","RNA17145","RNA17162","RNA17174","RNA17176","RNA17178","RNA17181","RNA17203","RNA17211","RNA17213"
"LOC111102821",8.05686380314057,9.83904275928606,6.06287460272528,8.99082229905535,10.4266178553825,9.39403141479576,7.46544870718213,7.47271970757649,6.37254526449541,6.12159952214802,7.03066306711282,8.16373881671326,6.0172012351448,8.00332128719013,9.55175702553719,7.87452007827379,10.3996122778503,4.23894528444471,3.37559148803523,9.86624324295357,5.61818304733105,7.19094452483476,7.7477755064963,9.59633586611829
"LOC111102827",6.47190130241941,6.75400665543026,5.57744777555504,3.33738006045143,5.53394111899372,5.83044256486717,4.23278795039186,4.12222246049236,6.12100649749944,5.78056260431296,6.13757827102933,7.38880537234804,4.79480881380835,6.98285718463041,5.19030056646319,6.19171025415449,6.98586347454007,6.38578667277399,4.11255708220144,5.8184901115052,5.85919114683484,6.35695447627369,6.50898864690918,6.95953443387752
"LOC111102833",6.68602610777226,6.91012585734755,7.02810918456461,6.14473498250903,6.73188049660563,5.83044256486717,6.66574735766796,6.65827536073257,6.48357657688415,7.08312537433339,7.03066306711282,6.65183977818183,6.37977131452951,6.80777047807232,7.22982893064982,6.58763893048563,6.90097457695356,6.64104372801606,6.31419094337109,6.36597790680769,7.20314554805221,7.38798137189431,6.50898864690918,7.79180698813945
"LOC111102846",5.28747673128198,6.48270463361287,6.6247534903334,5.21184917836757,3.76840637263074,7.72025964711674,5.08078485694681,7.41500420972021,5.81615191597102,5.04359701014675,3.33022334897173,5.06687727746067,6.14844576842305,7.27983892238754,4.34230365990824,5.4032143593482,5.3160120762324,5.6795178758307,6.03855650075766,7.8459708479273,4.48067952358111,6.08132003366026,6.50898864690918,6.12554438531645
"LOC111102906",6.3516070687017,5.87265115192888,6.31441336972125,5.21184917836757,6.80403028236146,6.49786722578029,6.76884085063207,6.32385632166201,7.08624107933877,7.08312537433339,6.69945715863745,6.85114858640524,6.57908012275291,6.49743035746017,6.10783840627121,6.58763893048563,5.3160120762324,6.07544655216183,5.87809182856441,6.64161234942112,6.91363893085722,6.4772487099914,5.9525952983848,6.81143579488838
"LOC111102931",6.58293261480816,5.71218647973564,5.75802002119686,5.83988040098061,4.90590989638067,7.16924447831892,4.23278795039186,6.19261178838376,3.31365157544184,6.12159952214802,4.06718894313794,6.54080846579309,3.20984631308719,6.2458915904642,4.82773048707848,5.11370774215321,3.44154295831626,5.1320300805282,4.96055398875639,6.64161234942112,5.61818304733105,5.00331752165899,6.62001995929793,5.99429985203819
"LOC111102934",5.91550795389503,5.32516335662639,5.57744777555504,4.92234256117259,4.61640327918569,5.64987031922534,5.08078485694681,3.38525686632615,4.53604399677829,5.04359701014675,5.44570056639166,3.48191477673952,5.32532353050713,5.02349916912776,4.34230365990824,5.4032143593482,5.02650545903742,4.60151536382942,4.59798390937168,5.8184901115052,3.74371392941491,5.29282413885397,4.18706055202182,5.68944527050977
"LOC111102935",7.11344733150693,6.83417700411425,5.75802002119686,5.21184917836757,5.69440579118696,5.83044256486717,5.37029147414179,4.97021936704731,6.48357657688415,5.78056260431296,5.83272368950091,5.9844151172687,5.53177440797455,6.10150168112903,6.26830307846446,5.11370774215321,5.5570201757362,5.51905320363745,6.74482529770095,4.43997848825147,5.61818304733105,6.58828002238015,6.11305997057805,5.68944527050977
"LOC111102962",7.18559711726277,7.05098839318739,8.07994811608422,7.10996956434836,7.786328280628,8.11801915496375,7.58328519747599,7.58165407912966,9.61743232361894,9.64845906830561,6.50014835041404,6.42051423207537,6.91028603122828,6.60846166984891,7.44664031972297,6.19171025415449,7.2828452122972,6.98617921406475,7.07603120617632,6.51036781614287,7.01673242382132,7.81067244371659,7.29139721183656,7.15657128093707
"LOC111102981",3.41300761336584,4.79464863992761,6.79984019689149,8.43891808691349,8.24089414409348,7.76534753664528,7.46544870718213,10.0810651357356,9.11239336719474,8.10249069920032,7.62790389761241,7.82768961358125,6.98243581698412,8.8648014231087,7.14965858196584,7.72514245423556,8.48593707767471,8.5914616991655,10.2377122135237,7.24733341030907,8.18111924172221,7.61475223374134,8.16891320531156,8.39639829560954
"LOC111102987",4.63540003470229,6.57891994887217,5.75802002119686,5.45285727787136,5.69440579118696,6.13529714639559,5.61129957364559,6.75449067599187,5.42912879286178,6.39723396476145,7.17152560295267,5.9844151172687,7.50752686172788,6.49743035746017,6.26830307846446,6.19171025415449,4.17850855248247,5.6795178758307,5.69751958292259,6.64161234942112,6.80260761846848,7.25965727491877,5.9525952983848,7.27440777123093
"LOC111103003",13.1516628759363,7.85354232898118,7.69292499297498,9.31465998395135,5.69440579118696,7.67371706117971,6.95525397486295,10.0242960398031,7.7059689982206,7.89603982173289,10.8873679055531,6.75493327114593,4.43223873442364,6.2458915904642,8.52817020521957,10.7284175862684,7.78731779515799,9.12507731988643,6.4344851770888,11.1431899556426,10.4851809158161,9.68514156163273,6.90952657649291,10.9617319895818
"LOC111103006",4.997970114087,4.4320785605429,5.12998879858382,6.50730506189374,3.76840637263074,4.06490781850419,5.37029147414179,4.97021936704731,5.18812069335798,3.45863450942559,6.50014835041404,5.9844151172687,5.08431543100333,4.17550226257281,6.41269298779963,5.11370774215321,5.02650545903742,5.33848095799563,4.59798390937168,3.70301289408526,5.85919114683484,6.69137351534425,5.03505745857677,5.50887302486795
"LOC111103019",9.08543295533734,10.5584142934375,9.18625701823056,8.41062904248207,9.62140396024406,9.27436118413314,8.38659328647089,8.99996671044136,8.80550467177152,7.36552510503411,8.3451736904377,8.97376787306919,6.754166829311,7.58149462224864,8.28716210571577,9.06272381343441,9.59129007782094,9.05364218184349,7.57198870083873,8.34686908385999,8.26727588547192,9.25124503510257,8.71062250807883,7.94183243214406
"LOC111103021",6.3516070687017,6.91012585734755,6.06287460272528,6.61039855485784,5.53394111899372,8.25077436381552,5.37029147414179,5.25972598424229,5.97661658816427,5.04359701014675,6.26882280430759,6.75493327114593,4.43223873442364,4.66092908974305,5.47980718365817,6.89797905109778,5.76347105320362,6.28957135751468,4.11255708220144,4.92540531542171,6.40667894213734,6.78758883060355,5.77202305274298,6.12554438531645
"LOC111103061",4.63540003470229,5.87265115192888,5.57744777555504,6.14473498250903,6.49087239710183,5.83044256486717,7.12031322113344,6.04822187904858,6.68288538510756,6.62855951086791,5.20469246688787,6.75493327114593,3.9468119072534,6.80777047807232,6.10783840627121,6.03124558196124,5.94404329884544,6.92344345871679,6.31419094337109,6.02494098897262,5.32867643013606,5.7402831158252,6.50898864690918,5.99429985203819
"LOC111103091",7.50047045461618,6.66911775784375,7.50344719411126,8.01920410042517,7.22783799126804,7.29756857529446,7.84159719306738,8.30808900580369,6.85797209166565,7.0029550256494,7.03066306711282,7.38880537234804,6.48286480749361,7.83085409118536,7.63508540913608,7.30133474532898,7.5845009121583,6.92344345871679,7.76790891081399,7.8459708479273,7.77346127280896,6.58828002238015,7.29139721183656,6.7312654462044
"LOC111103110",6.78224142303156,8.59050792314738,7.50344719411126,6.88170057667524,7.98563708885141,7.10053172823491,7.74374986966924,7.15784637022308,7.65942641228357,8.88489926412769,6.13757827102933,7.32321703072046,8.03427474850374,7.58149462224864,7.30577778388312,7.6717031952741,5.02650545903742,7.90732379335351,7.07603120617632,6.36597790680769,6.40667894213734,8.02321707909669,7.7477755064963,8.54449693459867
"LOC111103115",6.95732812958965,6.91012585734755,6.06287460272528,6.79681167908873,7.32912132710522,8.15237065975453,6.55471604527922,6.65827536073257,7.56157908888543,6.82786831909131,6.69945715863745,6.94134639537681,7.4062435258907,7.06302753331439,6.87835656014845,6.80176373583847,7.2828452122972,7.21295007591177,7.14818099193216,7.32750375899306,6.68231338475077,6.4772487099914,6.25744987991322,7.02824718396153
"LOC111103123",5.73493570825321,6.48270463361287,6.19411913600354,4.55977248178788,6.93833137407305,5.99090723706041,6.66574735766796,5.88775720685534,6.12100649749944,5.33310362734174,6.3891170380253,6.42051423207537,5.71234665361638,5.55401388582654,5.72081528316196,6.33610016348966,6.24889788037386,6.98617921406475,6.18294641009283,5.5774820120014,6.40667894213734,6.22570994299544,6.72311345226203,6.64637654861789
"LOC111103144",6.58293261480816,6.91012585734755,4.84048218138884,4.55977248178788,5.97004023380039,5.64987031922534,6.15878736894808,4.6076492876626,5.97661658816427,6.82786831909131,7.17152560295267,4.70430719807596,5.32532353050713,4.66092908974305,5.19030056646319,6.89797905109778,5.94404329884544,6.71699258124936,5.87809182856441,5.5774820120014,4.96610635075136,6.22570994299544,5.77202305274298,6.7312654462044
"LOC111103170",4.997970114087,5.87265115192888,5.12998879858382,5.83988040098061,6.93833137407305,5.44341944175792,5.08078485694681,5.88775720685534,4.53604399677829,3.45863450942559,5.44570056639166,4.21888037090572,6.48286480749361,6.71155516281302,4.34230365990824,5.11370774215321,3.44154295831626,5.33848095799563,4.96055398875639,4.43997848825147,4.48067952358111,7.38798137189431,5.56557217527555,8.37016675403636
"LOC111103204",4.63540003470229,3.20968613920645,5.12998879858382,4.07434565461763,5.3533688733519,4.55033464567443,5.37029147414179,3.38525686632615,5.18812069335798,5.04359701014675,4.55261577030818,4.70430719807596,4.43223873442364,5.02349916912776,3.60533806574203,3.52874524143206,5.02650545903742,5.33848095799563,5.49106870545517,3.70301289408526,5.32867643013606,4.64074744227428,3.45009495785562,4.40933735131704
"LOC111103220",9.1943673268905,9.93306266862471,9.03687939419234,8.195361055579,9.24737817766368,9.28987418350446,9.029800928228,9.26789991568799,9.17990018655301,9.25737630117849,9.24510673533378,8.76731699560177,8.88227165505869,9.54706112518477,8.81479143137098,8.68524972711205,9.13270486286934,9.12507731988643,9.2252572149508,9.35645513268918,8.95316729504386,9.41082134825243,9.10353719645954,9.67344479181606
"LOC111103223",5.91550795389503,5.53161423409382,4.47791210200413,5.83988040098061,4.90590989638067,4.91290472505914,4.7182147775621,5.25972598424229,6.68288538510756,5.57411172684553,4.55261577030818,4.21888037090572,5.53177440797455,4.66092908974305,4.34230365990824,5.11370774215321,5.76347105320362,6.38578667277399,4.96055398875639,4.43997848825147,5.32867643013606,5.00331752165899,4.67248737919206,5.84990994270302
"LOC111103224",7.85041292567314,7.85354232898118,10.9766188693749,7.42484290170177,8.62638736775831,5.20241134225412,8.25070985838912,8.24323786145372,7.75105688774914,8.44352761703539,6.69945715863745,8.76731699560177,10.7669908696686,9.49019878822909,8.04274337804933,7.77667275487564,10.8424223945984,10.3944863677244,9.12154586542869,10.9157119192179,10.0953893676963,6.08132003366026,9.80177039613703,8.63540543079688
"LOC111103225",5.52848483078578,5.71218647973564,6.06287460272528,5.45285727787136,6.20136577990685,6.26654167967384,6.66574735766796,5.50073408374609,6.37254526449541,4.68102693076204,4.91518584969289,5.35638389465566,6.0172012351448,6.10150168112903,6.54393752107789,5.4032143593482,5.5570201757362,7.10401570435861,4.96055398875639,4.43997848825147,6.68231338475077,5.53383223835777,5.77202305274298,6.12554438531645
"LOC111103246",4.997970114087,3.20968613920645,5.57744777555504,4.55977248178788,5.53394111899372,6.6971760340037,5.08078485694681,5.50073408374609,5.81615191597102,5.57411172684553,4.91518584969289,4.70430719807596,4.79480881380835,4.17550226257281,4.82773048707848,3.52874524143206,5.02650545903742,5.82390778516587,6.18294641009283,5.5774820120014,3.74371392941491,4.64074744227428,5.03505745857677,5.06141404789673
"LOC111103250",6.68602610777226,7.17931249016293,7.39847763450972,6.96187092535922,7.51256746820115,6.49786722578029,6.76884085063207,7.15784637022308,7.51004878824534,7.6550317222291,6.78965496760903,6.28926969879712,7.89167035306094,6.98285718463041,6.77526306718434,7.22918495957315,6.81077676798198,6.71699258124936,6.64860998244165,7.16244451272256,5.61818304733105,7.66628253438142,6.81932876752133,7.90576317743654
"LOC111103270",6.22036253542345,8.034114574623,5.91848469339011,7.17868231443237,7.55500273452155,5.20241134225412,7.69221956902915,6.04822187904858,7.75105688774914,7.54609735067593,6.50014835041404,6.42051423207537,8.44506277478122,7.27983892238754,7.51222866135055,8.00987193116867,5.76347105320362,7.73537111056421,6.64860998244165,8.74740701344371,6.68231338475077,6.69137351534425,7.6980224712992,8.20189527144656
"LOC111103297",4.63540003470229,3.20968613920645,3.99248527483389,5.21184917836757,4.25383319980098,4.55033464567443,4.23278795039186,4.6076492876626,4.53604399677829,5.04359701014675,4.91518584969289,3.48191477673952,6.26874000214076,5.02349916912776,5.47980718365817,4.26571083559826,5.3160120762324,4.89102198102441,4.59798390937168,5.8184901115052,4.96610635075136,6.35695447627369,6.62001995929793,4.40933735131704
"LOC111103299",3.41300761336584,3.94665173337266,3.99248527483389,6.14473498250903,4.61640327918569,5.44341944175792,4.23278795039186,4.12222246049236,5.6355796703292,5.04359701014675,4.55261577030818,3.48191477673952,3.20984631308719,5.31300578632274,4.34230365990824,5.4032143593482,5.3160120762324,4.60151536382942,4.11255708220144,5.5774820120014,4.48067952358111,4.15532061510404,6.50898864690918,4.40933735131704
"LOC111103304",6.68602610777226,6.91012585734755,6.42544468210999,5.21184917836757,5.83879570052214,6.95243308924578,5.08078485694681,5.25972598424229,6.12100649749944,4.68102693076204,6.3891170380253,6.14487978946195,5.87281132580962,5.02349916912776,6.10783840627121,5.64422245885199,6.98586347454007,5.51905320363745,4.96055398875639,6.02494098897262,5.61818304733105,5.7402831158252,7.15053467599671,6.7312654462044
"LOC111103306",6.95732812958965,6.26857982826002,6.19411913600354,5.83988040098061,5.53394111899372,6.49786722578029,5.99832269675483,6.32385632166201,5.6355796703292,4.1956001035918,6.3891170380253,6.65183977818183,6.37977131452951,5.31300578632274,5.92726616062939,5.4032143593482,5.02650545903742,7.36232769995,6.18294641009283,5.5774820120014,6.91363893085722,4.64074744227428,4.18706055202182,6.24583861903416
"LOC111103309",6.3516070687017,6.14828559454231,3.99248527483389,6.27597951578729,5.3533688733519,4.55033464567443,6.30317727828325,4.97021936704731,4.53604399677829,6.12159952214802,5.83272368950091,5.35638389465566,6.0172012351448,5.76046476329396,4.34230365990824,5.85067333631942,5.94404329884544,5.95515231844412,4.59798390937168,5.8184901115052,4.96610635075136,6.22570994299544,4.67248737919206,6.12554438531645
"LOC111103310",5.28747673128198,6.48270463361287,6.31441336972125,5.45285727787136,6.20136577990685,6.87226274056179,6.55471604527922,6.65827536073257,6.93814244034963,6.91806612806289,6.26882280430759,6.65183977818183,5.87281132580962,5.76046476329396,6.26830307846446,7.15323610633985,6.98586347454007,8.44281761781036,6.64860998244165,6.20551323461445,6.40667894213734,6.96267553716164,6.62001995929793,6.88738464812168
"LOC111103311",6.58293261480816,5.32516335662639,6.31441336972125,5.65930815533879,5.83879570052214,5.99090723706041,5.99832269675483,4.97021936704731,4.53604399677829,5.96113484995478,5.44570056639166,6.54080846579309,6.0172012351448,6.10150168112903,4.34230365990824,6.03124558196124,5.5570201757362,6.18647786455058,5.25006060595137,5.5774820120014,5.61818304733105,6.22570994299544,5.03505745857677,6.12554438531645
"LOC111103315",6.58293261480816,7.45761365265004,7.50344719411126,5.65930815533879,6.57576129468834,5.64987031922534,5.81775045111301,7.08569658446725,7.40111441669218,6.62855951086791,4.91518584969289,7.02623529296333,7.73340826914421,6.98285718463041,6.10783840627121,7.77667275487564,6.24889788037386,7.15951081695031,6.74482529770095,7.07224670375098,6.24621426994409,7.25965727491877,6.25744987991322,7.53271976682232
"LOC111103322",5.73493570825321,3.94665173337266,4.47791210200413,4.92234256117259,6.73188049660563,4.55033464567443,6.15878736894808,4.6076492876626,6.77308319407914,5.78056260431296,5.83272368950091,5.80384287162688,5.08431543100333,4.66092908974305,5.47980718365817,6.19171025415449,4.17850855248247,6.64104372801606,4.59798390937168,7.73276023747931,3.74371392941491,4.15532061510404,5.03505745857677,5.50887302486795
"LOC111103323",5.28747673128198,3.20968613920645,6.06287460272528,5.83988040098061,5.83879570052214,3.32794222433798,5.37029147414179,6.44415055537972,4.898614076163,5.04359701014675,6.26882280430759,5.9844151172687,5.32532353050713,4.17550226257281,3.60533806574203,5.11370774215321,3.44154295831626,6.28957135751468,3.37559148803523,6.02494098897262,5.32867643013606,5.00331752165899,5.32456407577176,6.24583861903416
"LOC111103325",7.55596556720789,6.01704106126406,6.31441336972125,6.27597951578729,7.32912132710522,5.64987031922534,6.66574735766796,6.84468848496345,6.37254526449541,6.12159952214802,7.23711394458025,7.10640564164731,6.98243581698412,5.94103700893578,5.92726616062939,6.69867024287437,7.5845009121583,6.47598448174556,6.74482529770095,6.51036781614287,5.61818304733105,6.4772487099914,6.25744987991322,6.45996342438701
"LOC111103337",5.52848483078578,4.4320785605429,5.57744777555504,5.21184917836757,5.53394111899372,5.44341944175792,5.81775045111301,5.25972598424229,5.18812069335798,4.68102693076204,5.83272368950091,3.48191477673952,4.79480881380835,5.76046476329396,5.72081528316196,6.03124558196124,4.17850855248247,5.33848095799563,5.25006060595137,6.36597790680769,4.96610635075136,5.29282413885397,4.67248737919206,5.68944527050977
"LOC111103347",9.84485340033124,6.75400665543026,7.22514603162416,5.45285727787136,7.17439873230658,5.64987031922534,5.37029147414179,6.75449067599187,6.12100649749944,5.04359701014675,8.25305548844927,7.62487273058156,4.79480881380835,6.49743035746017,6.97457187540775,5.11370774215321,4.66393537965271,6.07544655216183,5.87809182856441,3.70301289408526,6.40667894213734,6.08132003366026,5.32456407577176,4.77190743070175
"LOC111103349",6.3516070687017,5.87265115192888,3.99248527483389,4.55977248178788,5.69440579118696,7.10053172823491,6.66574735766796,4.12222246049236,5.18812069335798,5.33310362734174,5.99318836169416,5.35638389465566,5.87281132580962,5.76046476329396,5.19030056646319,6.33610016348966,5.76347105320362,4.60151536382942,4.59798390937168,5.28797539480642,3.74371392941491,3.41835502093783,3.45009495785562,4.77190743070175
"LOC111103358",6.58293261480816,6.37961114064877,4.47791210200413,3.33738006045143,6.0903344675181,6.26654167967384,5.08078485694681,6.32385632166201,6.58667006984826,3.45863450942559,5.44570056639166,5.59739199415945,5.53177440797455,6.37713612374246,5.92726616062939,5.85067333631942,4.66393537965271,6.28957135751468,5.87809182856441,4.43997848825147,5.61818304733105,6.35695447627369,5.32456407577176,5.50887302486795
"LOC111103367",5.28747673128198,4.4320785605429,5.91848469339011,5.21184917836757,4.61640327918569,4.55033464567443,5.81775045111301,4.97021936704731,5.6355796703292,5.04359701014675,4.91518584969289,5.59739199415945,5.71234665361638,4.66092908974305,5.47980718365817,5.11370774215321,5.02650545903742,5.82390778516587,5.25006060595137,3.70301289408526,4.96610635075136,5.00331752165899,5.03505745857677,5.30242214740053
"LOC111103370",5.52848483078578,5.71218647973564,6.71495129930498,5.45285727787136,6.93833137407305,6.6009607187444,6.15878736894808,6.19261178838376,6.58667006984826,6.39723396476145,5.65215144385909,5.59739199415945,6.14844576842305,6.37713612374246,5.47980718365817,7.15323610633985,5.02650545903742,6.85785511708921,5.87809182856441,6.51036781614287,7.444153647556,6.69137351534425,6.11305997057805,6.81143579488838
"LOC111103377",6.07597262608827,6.57891994887217,6.6247534903334,5.83988040098061,5.53394111899372,6.49786722578029,6.43442181156151,6.75449067599187,6.2522510307777,6.62855951086791,6.95471421387952,6.75493327114593,6.48286480749361,7.27983892238754,6.10783840627121,5.85067333631942,6.90097457695356,6.78914236700519,5.87809182856441,6.87293789552757,6.40667894213734,7.44810236433189,6.72311345226203,7.48462547862127
"LOC111103387",7.03749847827364,7.73324809526347,7.02810918456461,7.10996956434836,7.22783799126804,6.6009607187444,6.15878736894808,7.47271970757649,6.93814244034963,7.54609735067593,7.62790389761241,6.85114858640524,6.754166829311,7.21112617230353,7.69280090699237,7.55849258482611,7.5290057995666,6.38578667277399,6.74482529770095,7.7904757353356,7.3682047943227,7.19094452483476,7.53755779910596,7.66807161971721
"LOC111103393",4.14997320753205,5.53161423409382,5.37099689808761,5.21184917836757,4.61640327918569,5.83044256486717,5.61129957364559,4.12222246049236,4.898614076163,5.96113484995478,4.55261577030818,4.70430719807596,5.71234665361638,5.02349916912776,5.19030056646319,4.26571083559826,5.94404329884544,5.6795178758307,5.49106870545517,4.43997848825147,4.48067952358111,5.29282413885397,4.18706055202182,5.99429985203819
"LOC111103422",5.28747673128198,4.79464863992761,5.12998879858382,4.55977248178788,5.69440579118696,4.91290472505914,4.23278795039186,5.70718496121352,5.42912879286178,3.45863450942559,4.55261577030818,6.14487978946195,5.08431543100333,4.66092908974305,5.47980718365817,5.64422245885199,4.17850855248247,5.1320300805282,4.96055398875639,6.20551323461445,4.96610635075136,5.92085536146702,5.77202305274298,6.24583861903416
"LOC111103427",4.14997320753205,4.4320785605429,4.84048218138884,5.83988040098061,5.83879570052214,4.55033464567443,3.49582235622565,6.19261178838376,6.12100649749944,6.73165300383201,4.91518584969289,5.9844151172687,3.20984631308719,4.17550226257281,4.82773048707848,6.19171025415449,5.02650545903742,5.1320300805282,5.25006060595137,3.70301289408526,5.85919114683484,5.7402831158252,5.77202305274298,5.06141404789673
"LOC111103429",4.14997320753205,4.4320785605429,4.47791210200413,4.55977248178788,3.76840637263074,5.20241134225412,3.49582235622565,4.12222246049236,4.05061716960805,3.45863450942559,4.06718894313794,3.48191477673952,3.9468119072534,4.17550226257281,3.60533806574203,5.4032143593482,4.66393537965271,3.75351845727447,4.96055398875639,3.70301289408526,4.48067952358111,5.53383223835777,5.56557217527555,4.40933735131704
"LOC111103434",6.3516070687017,6.91012585734755,6.42544468210999,4.55977248178788,6.87274303244548,5.99090723706041,6.76884085063207,6.55518186776847,7.08624107933877,6.39723396476145,7.35997069236578,6.75493327114593,6.83433717799499,6.60846166984891,6.26830307846446,6.46734469676791,6.10450797103869,5.82390778516587,6.64860998244165,6.02494098897262,7.11294773908063,7.04284588584563,6.50898864690918,6.24583861903416
"LOC111103437",3.41300761336584,6.66911775784375,5.37099689808761,6.88170057667524,6.20136577990685,5.99090723706041,5.61129957364559,6.44415055537972,5.42912879286178,5.78056260431296,5.83272368950091,5.06687727746067,5.08431543100333,6.71155516281302,4.34230365990824,4.26571083559826,5.76347105320362,4.89102198102441,7.00008235294302,6.02494098897262,5.61818304733105,4.64074744227428,6.50898864690918,4.77190743070175
"LOC111103441",6.58293261480816,4.4320785605429,6.6247534903334,6.27597951578729,7.75025902592048,7.16924447831892,7.40271295183417,6.65827536073257,3.31365157544184,8.06349656758445,7.23711394458025,3.48191477673952,6.57908012275291,5.76046476329396,7.37792756963896,7.15323610633985,7.83386038109502,6.92344345871679,6.83502310667253,6.51036781614287,6.91363893085722,5.92085536146702,7.07458582276341,5.30242214740053
"LOC111103445",4.63540003470229,6.75400665543026,3.25551968066768,4.07434565461763,6.40067458813025,5.44341944175792,5.37029147414179,5.25972598424229,5.97661658816427,5.57411172684553,5.20469246688787,4.70430719807596,5.53177440797455,5.31300578632274,5.19030056646319,5.64422245885199,5.5570201757362,5.95515231844412,4.11255708220144,5.28797539480642,4.96610635075136,5.29282413885397,6.38869441319147,6.45996342438701
"LOC111103448",8.27098860849341,8.78459497526369,9.03687939419234,8.97158608019243,9.29822731915944,8.86192079634033,9.39467563276875,9.26789991568799,8.90859816473562,8.64185633348136,8.71104513291266,8.95223471151955,9.63050836155992,10.0083922767375,9.22004790985724,8.99906517621209,8.89000345913255,8.81529465486116,8.90957006003758,8.74740701344371,8.81696291144555,9.07179725954176,9.29976068477118,8.70001451221996
"LOC111103452",7.31989820897436,7.85354232898118,7.86038173882654,8.41062904248207,8.26665724015857,8.00976626431173,8.17764639619939,8.24323786145372,8.23648371491938,8.64185633348136,8.5134451730275,7.96304146647613,6.37977131452951,6.49743035746017,8.81479143137098,8.05230719748907,7.14198267645735,7.31423341174895,6.03855650075766,7.47560239798219,8.66654606889245,6.08132003366026,7.88750027016291,7.32990288382263
"LOC111103453",7.25430986734678,6.75400665543026,6.6247534903334,6.50730506189374,6.0903344675181,6.87226274056179,5.99832269675483,6.75449067599187,6.77308319407914,7.08312537433339,7.57815086241531,5.59739199415945,6.0172012351448,6.2458915904642,6.41269298779963,7.30133474532898,5.94404329884544,6.38578667277399,7.00008235294302,6.97603138849168,5.61818304733105,7.56131297477988,7.35698555346413,7.02824718396153
"LOC111103455",6.68602610777226,7.50736668784714,8.65924186671869,7.98123625022615,7.88942177359211,9.03760047250845,8.73103881791968,7.95004148510968,9.19629462480368,7.80440934626732,7.85378530502874,8.86273656068045,9.24693563182241,8.04339872656546,8.21020012390089,6.98817686006935,8.67675942001029,8.61149945240204,8.3905418295012,8.38483693405901,8.26727588547192,8.24278345635438,8.43498806546541,8.52084566653403
"LOC111103480",5.73493570825321,4.4320785605429,5.57744777555504,6.79681167908873,6.40067458813025,5.44341944175792,5.37029147414179,6.04822187904858,5.18812069335798,5.33310362734174,5.44570056639166,6.42051423207537,5.08431543100333,3.4385366684066,6.10783840627121,6.19171025415449,4.17850855248247,5.33848095799563,5.25006060595137,4.92540531542171,4.48067952358111,4.15532061510404,5.32456407577176,5.99429985203819
"LOC111103484",6.22036253542345,6.57891994887217,5.57744777555504,5.45285727787136,6.49087239710183,6.49786722578029,6.55471604527922,5.70718496121352,6.37254526449541,6.39723396476145,5.65215144385909,5.80384287162688,5.87281132580962,5.94103700893578,6.26830307846446,5.85067333631942,7.06603382322405,5.82390778516587,6.18294641009283,5.5774820120014,5.32867643013606,6.22570994299544,6.38869441319147,6.95953443387752
"LOC111103499",7.03749847827364,7.77447075798998,8.49073614236171,7.90216467923495,7.55500273452155,6.6009607187444,7.69221956902915,8.0670809062999,7.45660952928388,8.28306294484214,7.57815086241531,7.451541127696,7.23959365648124,7.73621721704728,8.59023117335182,8.4515773809096,8.04640501647512,7.62141492126713,8.2335724831628,8.34686908385999,7.51630343331184,6.87778663957513,7.97365691391263,7.62435024228789
"LOC111103502",5.73493570825321,5.53161423409382,5.12998879858382,5.65930815533879,5.53394111899372,5.83044256486717,5.37029147414179,4.6076492876626,6.77308319407914,5.96113484995478,6.50014835041404,5.9844151172687,3.9468119072534,5.76046476329396,5.47980718365817,4.26571083559826,5.02650545903742,5.6795178758307,6.4344851770888,6.20551323461445,5.32867643013606,5.7402831158252,5.9525952983848,4.77190743070175
"LOC111103509",4.63540003470229,3.94665173337266,3.99248527483389,5.83988040098061,5.53394111899372,5.44341944175792,5.37029147414179,5.50073408374609,4.05061716960805,5.33310362734174,4.91518584969289,5.80384287162688,5.08431543100333,6.37713612374246,7.22982893064982,6.03124558196124,4.17850855248247,6.71699258124936,5.25006060595137,4.92540531542171,5.32867643013606,6.35695447627369,5.77202305274298,5.30242214740053
"LOC111103512",6.22036253542345,7.11657673481497,6.88001054557547,6.50730506189374,5.83879570052214,6.38683591339155,5.99832269675483,6.65827536073257,6.2522510307777,5.33310362734174,6.87454386519554,6.54080846579309,6.754166829311,6.49743035746017,6.6642317547956,7.30133474532898,7.06603382322405,6.85785511708921,6.03855650075766,7.24733341030907,6.91363893085722,7.94191697699485,6.90952657649291,7.15657128093707
"LOC111103513",6.87243923200314,6.48270463361287,6.42544468210999,7.17868231443237,7.55500273452155,7.57586973778157,6.55471604527922,7.15784637022308,7.08624107933877,6.62855951086791,7.03066306711282,6.42051423207537,7.50752686172788,6.60846166984891,7.14965858196584,7.22918495957315,6.10450797103869,7.45395817541556,7.28248208364375,6.87293789552757,6.24621426994409,7.61475223374134,6.72311345226203,7.75172954876412
"LOC111103516",5.52848483078578,4.4320785605429,5.57744777555504,5.65930815533879,6.40067458813025,5.44341944175792,5.08078485694681,4.6076492876626,5.18812069335798,5.78056260431296,5.83272368950091,5.59739199415945,5.32532353050713,5.31300578632274,4.34230365990824,5.85067333631942,5.3160120762324,5.33848095799563,3.37559148803523,4.92540531542171,3.74371392941491,5.53383223835777,6.25744987991322,6.12554438531645
